Datetime,Resolution code,Total Load,Most recent forecast,Most recent P10,Most recent P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast
2022-11-03T11:15:00+01:00,PT15M,9966.91,9749.66,9367.63,10131.7,10225.28,9883.87,10566.7,10305.38
2022-11-03T11:00:00+01:00,PT15M,9818.83,9859.32,9470.97,10247.66,10361.2,10015.24,10707.15,10418.78
2022-11-03T10:45:00+01:00,PT15M,9880.02,9922.11,9537.35,10306.88,10220.45,9878.72,10562.19,10383.49
2022-11-03T10:30:00+01:00,PT15M,9856.61,9914.9,9530.43,10299.37,10221.45,9879.68,10563.22,10378.53
2022-11-03T10:15:00+01:00,PT15M,9858.1,9891.22,9507.67,10274.76,10212.1,9870.64,10553.56,10341.38
2022-11-03T10:00:00+01:00,PT15M,9881.99,9925.77,9541.34,10310.2,10231.5,9889.4,10573.61,10368.97
2022-11-03T09:45:00+01:00,PT15M,9851.62,9759.56,9137.81,10381.3,10222.61,9985.28,10459.94,10261.64
2022-11-03T09:30:00+01:00,PT15M,9850.09,9738.52,9118.04,10359.01,10211.08,9974.02,10448.14,10260.44
2022-11-03T09:15:00+01:00,PT15M,9860.34,9680.35,9063.57,10297.13,10150.35,9914.7,10386,10216.61
2022-11-03T09:00:00+01:00,PT15M,9763.44,9661.16,9045.59,10276.73,10136.08,9900.76,10371.4,10219.6
2022-11-03T08:45:00+01:00,PT15M,9739.35,9703.59,9081.61,10325.58,10055.18,9817.57,10292.79,10045.78
2022-11-03T08:30:00+01:00,PT15M,9740.03,9669.67,9049.86,10289.48,10017.92,9781.19,10254.65,10009.64
2022-11-03T08:15:00+01:00,PT15M,9595.88,9627.68,9010.56,10244.8,9976.43,9740.68,10212.17,9992.42
2022-11-03T08:00:00+01:00,PT15M,9447.16,9606.8,8991.13,10222.46,9956.46,9721.18,10191.73,9988.85
2022-11-03T07:45:00+01:00,PT15M,9350.26,9448.89,8826.47,10071.3,9575.23,9337.62,9812.84,9630.17
2022-11-03T07:30:00+01:00,PT15M,9227.87,9411.75,8791.78,10031.72,9543.54,9306.72,9780.37,9574.82
2022-11-03T07:15:00+01:00,PT15M,9213.55,9356.36,8740.04,9972.67,9483.27,9247.94,9718.6,9499.65
2022-11-03T07:00:00+01:00,PT15M,9018.34,9349.68,8733.8,9965.55,9494.34,9258.74,9729.94,9487.15
2022-11-03T06:45:00+01:00,PT15M,8829.39,8339.32,7705.78,8972.87,8748,8506.31,8989.69,8776.21
2022-11-03T06:30:00+01:00,PT15M,8653.34,8264.62,7636.72,8892.52,8679.17,8439.39,8918.96,8725.03
2022-11-03T06:15:00+01:00,PT15M,8338.02,8049.67,7438.1,8661.24,8497.74,8262.97,8732.51,8544.98
2022-11-03T06:00:00+01:00,PT15M,8100.49,7915.47,7313.9,8517.04,8293.18,8064.06,8522.3,8343.23
2022-11-03T05:45:00+01:00,PT15M,7758.22,7530.37,6884.64,8176.1,8162.54,7915.76,8409.33,8200.86
2022-11-03T05:30:00+01:00,PT15M,7551.21,7288.66,6663.66,7913.67,7910.71,7671.54,8149.88,7955.81
2022-11-03T05:15:00+01:00,PT15M,7497.03,7118.18,6507.8,7728.57,7716.83,7483.52,7950.14,7759.87
2022-11-03T05:00:00+01:00,PT15M,7374.46,6920.67,6327.22,7514.12,7478.08,7251.99,7704.18,7516.43
2022-11-03T04:45:00+01:00,PT15M,7240.88,7216.25,6582.54,7849.96,7600.52,7357.8,7843.24,7645.57
2022-11-03T04:30:00+01:00,PT15M,7201.43,7087.01,6464.65,7709.36,7449.93,7212.02,7687.84,7491.28
2022-11-03T04:15:00+01:00,PT15M,7114.43,6987.53,6373.91,7601.15,7331.91,7097.77,7566.05,7365.07
2022-11-03T04:00:00+01:00,PT15M,7000.44,6888.1,6283.21,7492.99,7221.35,6990.74,7451.96,7247.98
2022-11-03T03:45:00+01:00,PT15M,7123.39,7124.61,6500.92,7748.29,7533.88,7294.93,7772.82,7522.75
2022-11-03T03:30:00+01:00,PT15M,7255.78,7072.54,6453.4,7691.68,7473.22,7236.2,7710.25,7463.37
2022-11-03T03:15:00+01:00,PT15M,7098.45,7056.05,6438.35,7673.75,7432.03,7196.31,7667.74,7417.81
2022-11-03T03:00:00+01:00,PT15M,7152.74,7014.48,6400.42,7628.54,7368.15,7134.46,7601.84,7355.25
2022-11-03T02:45:00+01:00,PT15M,7095.38,7146.85,6530.42,7763.28,7616.61,7381,7852.23,7546.67
2022-11-03T02:30:00+01:00,PT15M,7146.84,7172.76,6554.09,7791.42,7640.88,7404.52,7877.25,7569.2
2022-11-03T02:15:00+01:00,PT15M,7309.67,7178.5,6559.34,7797.66,7652.66,7415.93,7889.39,7574.84
2022-11-03T02:00:00+01:00,PT15M,7405.08,7191.99,6571.67,7812.32,7650,7413.35,7886.65,7573.12
2022-11-03T01:45:00+01:00,PT15M,7323.21,7329.34,6712.53,7946.15,8013.42,7777.97,8248.87,7976.54
2022-11-03T01:30:00+01:00,PT15M,7392.26,7330.72,6713.79,7947.64,8018.9,7783.29,8254.51,7991.29
2022-11-03T01:15:00+01:00,PT15M,7654.12,7345.84,6727.64,7964.03,8045.13,7808.75,8281.51,8002.31
2022-11-03T01:00:00+01:00,PT15M,7630.4,7398.74,6776.09,8021.39,8097.54,7859.62,8335.47,8035.03
2022-11-03T00:45:00+01:00,PT15M,7694.3,7568.98,7235.16,7902.8,7926.42,7591.04,8261.8,8008.68
2022-11-03T00:30:00+01:00,PT15M,7658.62,7726.19,7385.44,8066.94,8091.28,7748.93,8433.64,8173.38
2022-11-03T00:15:00+01:00,PT15M,7828.21,7824.33,7479.25,8169.42,8194.29,7847.57,8541,8289.04
2022-11-03T00:00:00+01:00,PT15M,7951.93,7866.66,7519.71,8213.61,8238.69,7890.1,8587.28,8351.1
2022-11-02T23:45:00+01:00,PT15M,8044.03,8039.5,7704.5,8374.51,8338.03,8002.55,8673.51,8384.85
2022-11-02T23:30:00+01:00,PT15M,8172.63,8149.07,7809.51,8488.63,8452.36,8112.27,8792.44,8507.66
2022-11-02T23:15:00+01:00,PT15M,8299.12,8241.82,7898.4,8585.24,8543.13,8199.39,8886.86,8593.6
2022-11-02T23:00:00+01:00,PT15M,8431.68,8366.47,8017.86,8715.09,8669.48,8320.66,9018.3,8741
2022-11-02T22:45:00+01:00,PT15M,8426.06,8123.96,7790.46,8457.47,8700.7,8366.82,9034.58,8759.17
2022-11-02T22:30:00+01:00,PT15M,8566.85,8245.09,7906.61,8583.57,8830.47,8491.61,9169.33,8891.76
2022-11-02T22:15:00+01:00,PT15M,8684.74,8385.42,8041.18,8729.66,8980.64,8636.02,9325.26,9025.37
2022-11-02T22:00:00+01:00,PT15M,8641.25,8534.7,8184.33,8885.07,9140.51,8789.76,9491.27,9205.34
2022-11-02T21:45:00+01:00,PT15M,8583.82,8887.83,8550.12,9225.55,9188.18,8850.09,9526.27,9263.01
2022-11-02T21:30:00+01:00,PT15M,8838.57,8965.21,8624.5,9305.92,9269.76,8928.67,9610.85,9371.1
2022-11-02T21:15:00+01:00,PT15M,8905.57,9022.31,8679.43,9365.19,9328.66,8985.4,9671.92,9425.31
2022-11-02T21:00:00+01:00,PT15M,8967.51,9085.86,8740.57,9431.16,9394.39,9048.71,9740.07,9475.9
2022-11-02T20:45:00+01:00,PT15M,9216.77,9212.32,8877.55,9547.1,9610.7,9275.55,9945.85,9665.75
2022-11-02T20:30:00+01:00,PT15M,9221.19,9342.18,9002.69,9681.68,9746.07,9406.2,10085.94,9808.86
2022-11-02T20:15:00+01:00,PT15M,9392.25,9473.79,9129.51,9818.08,9883.5,9538.84,10228.16,9946.92
2022-11-02T20:00:00+01:00,PT15M,9537.34,9577.36,9229.31,9925.4,9991.59,9643.16,10340.02,10066.12
2022-11-02T19:45:00+01:00,PT15M,9685.43,9891.03,9556.62,10225.45,10054.67,9719.88,10389.46,10136.58
2022-11-02T19:30:00+01:00,PT15M,9775.36,10039.71,9700.26,10379.15,10205.68,9865.86,10545.5,10287.97
2022-11-02T19:15:00+01:00,PT15M,9849.15,10151.55,9808.33,10494.78,10319.32,9975.72,10662.92,10411.53
2022-11-02T19:00:00+01:00,PT15M,10018.5,10337.69,9988.17,10687.21,10508.71,10158.8,10858.62,10581.48
2022-11-02T18:45:00+01:00,PT15M,10136.5,10098.4,9760.69,10436.11,10138.35,9800.27,10476.44,10266.87
2022-11-02T18:30:00+01:00,PT15M,10274.36,10187.9,9847.2,10528.59,10228.12,9887.05,10569.2,10326.29
2022-11-02T18:15:00+01:00,PT15M,10241.4,10252.61,9909.76,10595.47,10292.9,9949.66,10636.14,10378.71
2022-11-02T18:00:00+01:00,PT15M,10370.45,10326.89,9981.55,10672.23,10367.46,10021.73,10713.18,10415.99
2022-11-02T17:45:00+01:00,PT15M,10327.55,10110.29,9762.72,10457.86,10069.29,9721.34,10417.24,10082.44
2022-11-02T17:30:00+01:00,PT15M,10195.55,9976.39,9633.41,10319.36,9936.42,9593.06,10279.78,9985.07
2022-11-02T17:15:00+01:00,PT15M,9839.04,9851.82,9513.06,10190.57,9814.13,9475,10153.27,9900.7
2022-11-02T17:00:00+01:00,PT15M,9543.95,9809.75,9472.45,10147.05,9771.79,9434.12,10109.46,9862.26
2022-11-02T16:45:00+01:00,PT15M,9507.17,9551.41,9204.52,9898.3,9786.58,9439.31,10133.86,9821.89
2022-11-02T16:30:00+01:00,PT15M,9512.54,9421.55,9079.3,9763.8,9655.67,9313.04,9998.3,9691.28
2022-11-02T16:15:00+01:00,PT15M,9352.97,9337.89,8998.28,9677.51,9581.44,9241.44,9921.43,9627.37
2022-11-02T16:00:00+01:00,PT15M,9392.27,9304.91,8967.06,9642.76,9531.58,9193.35,9869.8,9571.79
2022-11-02T15:45:00+01:00,PT15M,9205.94,9299.15,8955.39,9642.91,9670.6,9326.45,10014.74,9712.98
2022-11-02T15:30:00+01:00,PT15M,9188.71,9254.63,8912.66,9596.6,9620.09,9277.74,9962.44,9655.11
2022-11-02T15:15:00+01:00,PT15M,9228.57,9214.87,8874.04,9555.69,9587.78,9246.59,9928.98,9627.84
2022-11-02T15:00:00+01:00,PT15M,9226.25,9207.5,8867.45,9547.56,9566.16,9225.73,9906.58,9586.58
2022-11-02T14:45:00+01:00,PT15M,9213.52,9364.99,9024.57,9705.41,9637.02,9296.21,9977.82,9674.8
2022-11-02T14:30:00+01:00,PT15M,9097.26,9329.06,8989.96,9668.16,9599.63,9260.15,9939.11,9641.7
2022-11-02T14:15:00+01:00,PT15M,9055.8,9426.54,9083.44,9769.64,9712.66,9369.18,10056.14,9747.86
2022-11-02T14:00:00+01:00,PT15M,9231.37,9461.59,9117.61,9805.57,9737.26,9392.91,10081.61,9771.39
2022-11-02T13:45:00+01:00,PT15M,9339.9,9344.07,9005.4,9682.73,9737.3,9398.28,10076.32,9823.15
2022-11-02T13:30:00+01:00,PT15M,9306.53,9365.06,9025.42,9704.7,9765.81,9425.79,10105.82,9844.95
2022-11-02T13:15:00+01:00,PT15M,9331.77,9480.22,9136.98,9823.45,9869.4,9525.78,10213.03,9955.82
2022-11-02T13:00:00+01:00,PT15M,9471.76,9539.22,9194.15,9884.29,9922.09,9576.63,10267.54,10018.59
2022-11-02T12:45:00+01:00,PT15M,9359.47,9738.55,9398.39,10078.72,9893.56,9553.02,10234.11,9938.39
2022-11-02T12:30:00+01:00,PT15M,9378.92,9737.02,9396.67,10077.38,9899.05,9558.32,10239.79,9977.95
2022-11-02T12:15:00+01:00,PT15M,9383.37,9794.35,9452.29,10136.41,9948.63,9606.19,10291.07,10038.42
2022-11-02T12:00:00+01:00,PT15M,9315.72,9877.98,9533.95,10222,10005.67,9661.27,10350.08,10095.49
2022-11-02T11:45:00+01:00,PT15M,9613.79,9745.66,9406.56,10084.76,10022.66,9683.19,10362.13,10059.15
2022-11-02T11:30:00+01:00,PT15M,9601.15,9774.65,9434.27,10115.03,10060.44,9719.69,10401.19,10100.93
2022-11-02T11:15:00+01:00,PT15M,9523.86,9802.29,9461,10143.59,10087.83,9746.16,10429.51,10111.72
2022-11-02T11:00:00+01:00,PT15M,9548.8,9943.44,9595.97,10290.91,10221.97,9875.75,10568.19,10240.53
2022-11-02T10:45:00+01:00,PT15M,9612.11,9629.46,9286.23,9972.69,10056.22,9714.23,10398.22,10098.95
2022-11-02T10:30:00+01:00,PT15M,9600.81,9631.69,9288.43,9974.96,10057.38,9715.35,10399.41,10109.9
2022-11-02T10:15:00+01:00,PT15M,9484.96,9629.55,9286.6,9972.5,10048.29,9706.57,10390.01,10066.43
2022-11-02T10:00:00+01:00,PT15M,9570.72,9623.31,9279.71,9966.91,10067.43,9725.06,10409.8,10072.55
2022-11-02T09:45:00+01:00,PT15M,9477.73,9639.98,9040.08,10239.88,10077.19,9838.3,10316.08,10118.73
2022-11-02T09:30:00+01:00,PT15M,9407.35,9632.4,9033.18,10231.63,10065.68,9827.06,10304.3,10101.29
2022-11-02T09:15:00+01:00,PT15M,9394.53,9574.14,8978.48,10169.8,10005.73,9768.53,10242.92,10049.27
2022-11-02T09:00:00+01:00,PT15M,9360.17,9584.72,8989.89,10179.54,9991.61,9754.75,10228.47,10055.06
2022-11-02T08:45:00+01:00,PT15M,9350.31,9599.57,8998.97,10200.18,10023.65,9784.48,10262.82,10045.61
2022-11-02T08:30:00+01:00,PT15M,9247.64,9564,8965.61,10162.38,9986.49,9748.21,10224.77,10013.59
2022-11-02T08:15:00+01:00,PT15M,9141.26,9524.38,8928.48,10120.29,9944.98,9707.69,10182.27,9970.8
2022-11-02T08:00:00+01:00,PT15M,9104.27,9507.81,8913.1,10102.52,9924.97,9688.15,10161.78,9965.9
2022-11-02T07:45:00+01:00,PT15M,8892.3,9516.05,8915.44,10116.66,9182.49,8943.33,9421.66,9206.02
2022-11-02T07:30:00+01:00,PT15M,8813.48,9484.56,8885.94,10083.19,9152.2,8913.82,9390.57,9137.64
2022-11-02T07:15:00+01:00,PT15M,8770.01,9424.66,8829.82,10019.5,9094.51,8857.64,9331.38,9078.32
2022-11-02T07:00:00+01:00,PT15M,8644.33,9435.66,8840.13,10031.2,9105,8867.86,9342.15,9063.95
2022-11-02T06:45:00+01:00,PT15M,8285.49,8654.68,8043.77,9265.59,8425.33,8182.06,8668.6,8392.69
2022-11-02T06:30:00+01:00,PT15M,8130.73,8586.5,7980.39,9192.61,8359.02,8117.66,8600.37,8337.62
2022-11-02T06:15:00+01:00,PT15M,7609,8407,7813.56,9000.44,8184.32,7948.01,8420.63,8179.86
2022-11-02T06:00:00+01:00,PT15M,7905.17,8193.6,7614.45,8772.75,7987.15,7756.53,8217.77,7965.69
2022-11-02T05:45:00+01:00,PT15M,7907.42,7960.74,7336.93,8584.55,7923.16,7674.75,8171.56,7881.93
2022-11-02T05:30:00+01:00,PT15M,7602.57,7715.13,7110.57,8319.69,7678.76,7438.02,7919.51,7659.76
2022-11-02T05:15:00+01:00,PT15M,7490.15,7526.04,6936.3,8115.79,7490.59,7255.75,7725.43,7467.59
2022-11-02T05:00:00+01:00,PT15M,7452.42,7293.2,6721.7,7864.7,7258.82,7031.24,7486.39,7198.35
2022-11-02T04:45:00+01:00,PT15M,7152.85,7307.91,6694.4,7921.42,7390.87,7146.56,7635.17,7307.36
2022-11-02T04:30:00+01:00,PT15M,7119.41,7163.12,6561.76,7764.48,7244.49,7005.02,7483.95,7169.79
2022-11-02T04:15:00+01:00,PT15M,7096.26,7049.64,6457.81,7641.47,7129.76,6894.09,7365.44,7073.25
2022-11-02T04:00:00+01:00,PT15M,7039.53,6943.34,6360.43,7526.24,7022.25,6790.13,7254.37,6982.65
2022-11-02T03:45:00+01:00,PT15M,6622.67,6907.26,6303.27,7511.24,7186,6945.49,7426.5,7015.96
2022-11-02T03:30:00+01:00,PT15M,6610.6,6851.45,6252.33,7450.57,7128.15,6889.58,7366.72,6973.85
2022-11-02T03:15:00+01:00,PT15M,6734.13,6813.68,6217.86,7409.49,7088.89,6851.63,7326.14,6940.57
2022-11-02T03:00:00+01:00,PT15M,6815.06,6755.12,6164.42,7345.81,7028.01,6792.79,7263.23,6918.79
2022-11-02T02:45:00+01:00,PT15M,6811.8,6885.78,6290.21,7481.35,7265.58,7028.42,7502.74,7052.96
2022-11-02T02:30:00+01:00,PT15M,6836.84,6907.72,6310.25,7505.19,7288.76,7050.85,7526.68,7064.08
2022-11-02T02:15:00+01:00,PT15M,6798.89,6918.37,6319.98,7516.75,7300.02,7061.73,7538.3,7061.42
2022-11-02T02:00:00+01:00,PT15M,6910.3,6915.96,6317.78,7514.14,7297.51,7059.31,7535.72,7071.86
2022-11-02T01:45:00+01:00,PT15M,6982.87,6888.57,6293.42,7483.72,7390.02,7153.03,7627.01,7116.74
2022-11-02T01:30:00+01:00,PT15M,6952.57,6893.29,6297.73,7488.84,7395.08,7157.93,7632.24,7146.71
2022-11-02T01:15:00+01:00,PT15M,6930.38,6915.83,6318.33,7513.34,7419.22,7181.29,7657.15,7149.87
2022-11-02T01:00:00+01:00,PT15M,7025.14,6960.89,6359.49,7562.29,7467.57,7228.08,7707.04,7196.91
2022-11-02T00:45:00+01:00,PT15M,6887.48,6845.55,6476.63,7214.47,7360.96,6989.48,7732.44,7261.92
2022-11-02T00:30:00+01:00,PT15M,6953.23,6853.77,6484.41,7223.13,7413.14,7039.03,7787.26,7292.83
2022-11-02T00:15:00+01:00,PT15M,7073.25,6946.6,6572.24,7320.97,7503.52,7124.84,7882.19,7364.6
2022-11-02T00:00:00+01:00,PT15M,7202.2,7062.41,6681.81,7443.02,7637.32,7259.11,8015.54,7493.69
2022-11-01T23:45:00+01:00,PT15M,7351.68,7420.22,7047.21,7793.23,7572.12,7211.84,7932.4,7630.38
2022-11-01T23:30:00+01:00,PT15M,7471.35,7614.11,7241.65,7986.57,7674.48,7316.46,8032.5,7725.88
2022-11-01T23:15:00+01:00,PT15M,7643.2,7652.6,7278.26,8026.95,7804.72,7440.62,8168.81,7842.19
2022-11-01T23:00:00+01:00,PT15M,7609.77,7738.89,7360.32,8117.46,7868.07,7506.06,8230.08,7886.78
2022-11-01T22:45:00+01:00,PT15M,7824.56,7783.73,7412.03,8155.43,7968.67,7607.09,8330.26,7986.41
2022-11-01T22:30:00+01:00,PT15M,8001.86,7868.69,7497.79,8239.59,8030.77,7671.45,8390.08,8053.21
2022-11-01T22:15:00+01:00,PT15M,8016.4,7960.05,7584.84,8335.26,8115.49,7752.38,8478.59,8167.38
2022-11-01T22:00:00+01:00,PT15M,8027.47,8056.37,7676.62,8436.12,8165.93,7803.72,8528.14,8206.26
2022-11-01T21:45:00+01:00,PT15M,7833.04,7846.2,7472.49,8219.91,8203.68,7842.94,8564.41,8224.15
2022-11-01T21:30:00+01:00,PT15M,7865.27,7802.85,7431.8,8173.91,8254.98,7895.15,8614.8,8241.3
2022-11-01T21:15:00+01:00,PT15M,7903.15,7906.2,7530.23,8282.17,8309.83,7947.61,8672.04,8299.16
2022-11-01T21:00:00+01:00,PT15M,7994.46,7951.83,7573.69,8329.97,8375.59,8014.7,8736.48,8376.65
2022-11-01T20:45:00+01:00,PT15M,8033.86,8118.11,7744.96,8491.26,8444.84,8085.19,8804.5,8441.53
2022-11-01T20:30:00+01:00,PT15M,8126.03,8178.36,7806.17,8550.55,8519.75,8161.1,8878.4,8526.46
2022-11-01T20:15:00+01:00,PT15M,8175.16,8234.18,7859.45,8608.92,8625.16,8262.07,8988.25,8622.93
2022-11-01T20:00:00+01:00,PT15M,8217.42,8296.75,7919.17,8674.33,8743.88,8381.62,9106.14,8746.79
2022-11-01T19:45:00+01:00,PT15M,8371.34,8174.49,7803.72,8545.27,8866.62,8505.05,9228.18,8869.39
2022-11-01T19:30:00+01:00,PT15M,8496.1,8370.12,7999.72,8740.51,8954.49,8595.12,9313.85,8985.04
2022-11-01T19:15:00+01:00,PT15M,8675.15,8484.54,8109.08,8860,9027.2,8664.92,9389.49,9092.31
2022-11-01T19:00:00+01:00,PT15M,8774.48,8590.16,8210.03,8970.29,9098.68,8736.94,9460.42,9178.4
2022-11-01T18:45:00+01:00,PT15M,8792.69,8753.53,8375.8,9131.26,9194.03,8831.92,9556.13,9265.74
2022-11-01T18:30:00+01:00,PT15M,8709.33,8849.4,8472.91,9225.89,9254.25,8893.2,9615.31,9306.92
2022-11-01T18:15:00+01:00,PT15M,8567.64,8819.25,8444.04,9194.45,9280.46,8918.38,9642.54,9330.48
2022-11-01T18:00:00+01:00,PT15M,8660.51,8743.41,8371.43,9115.39,9237.8,8873.22,9602.38,9277.38
2022-11-01T17:45:00+01:00,PT15M,8619.16,8555.96,8177.7,8934.22,9139.17,8774.34,9504,9179.23
2022-11-01T17:30:00+01:00,PT15M,8589.85,8498.38,8120.45,8876.31,9004.12,8640.54,9367.71,9049.79
2022-11-01T17:15:00+01:00,PT15M,8162.04,8399.51,8025.99,8773.04,8865.44,8507.45,9223.42,8927.98
2022-11-01T17:00:00+01:00,PT15M,7962.7,8302.43,7933.28,8671.58,8669.6,8310.34,9028.87,8742.29
2022-11-01T16:45:00+01:00,PT15M,7773.42,8208.26,7832.02,8584.5,8506.71,8144.9,8868.52,8567.81
2022-11-01T16:30:00+01:00,PT15M,7668.14,7967.7,7588.93,8346.46,8316.04,7953,8679.09,8364.83
2022-11-01T16:15:00+01:00,PT15M,7521.43,7826.82,7454.48,8199.16,8220.86,7861.97,8579.75,8264.23
2022-11-01T16:00:00+01:00,PT15M,7581.29,7804.86,7435.15,8174.57,8117.02,7759.26,8474.78,8159.31
2022-11-01T15:45:00+01:00,PT15M,7425.84,7845.99,7471.85,8220.13,8055.24,7696.79,8413.69,8111.23
2022-11-01T15:30:00+01:00,PT15M,7345.17,7760.25,7385.95,8134.55,8030.23,7669.46,8391,8089.97
2022-11-01T15:15:00+01:00,PT15M,7382.47,7764.35,7389.54,8139.16,8032.64,7671.76,8393.52,8079.71
2022-11-01T15:00:00+01:00,PT15M,7475.63,7789.45,7415.86,8163.05,8019.17,7658.27,8380.08,8054.09
2022-11-01T14:45:00+01:00,PT15M,7455.28,7975.63,7603.44,8347.83,7992.37,7632.04,8352.7,8016.48
2022-11-01T14:30:00+01:00,PT15M,7375.42,7959.94,7587.85,8332.03,7976.93,7616.66,8337.21,8021.16
2022-11-01T14:15:00+01:00,PT15M,7383.56,8027.52,7652.25,8402.78,8007.07,7645.43,8368.7,8055.04
2022-11-01T14:00:00+01:00,PT15M,7660.2,8058.71,7681.76,8435.67,8040.96,7679.79,8402.13,8109.04
2022-11-01T13:45:00+01:00,PT15M,7994.99,7749.02,7374.4,8123.65,8072.47,7711.88,8433.06,8130.39
2022-11-01T13:30:00+01:00,PT15M,8031.03,7624.55,7251.8,7997.31,8098.1,7738.35,8457.84,8156.85
2022-11-01T13:15:00+01:00,PT15M,7951.3,7659.52,7285.38,8033.65,8143.51,7781.76,8505.27,8179.37
2022-11-01T13:00:00+01:00,PT15M,7929.18,7696.36,7320.06,8072.66,8210.67,7849.78,8571.56,8253.21
2022-11-01T12:45:00+01:00,PT15M,7941.27,8217.85,7843.86,8591.84,8295.16,7934.4,8655.91,8333.61
2022-11-01T12:30:00+01:00,PT15M,7755.9,8293.37,7920.12,8666.61,8351.23,7991.88,8710.58,8398.01
2022-11-01T12:15:00+01:00,PT15M,7716.68,8293.77,7920.28,8667.26,8419.38,8057.1,8781.66,8466.6
2022-11-01T12:00:00+01:00,PT15M,8087.89,8344.95,7968.32,8721.59,8418.06,8057.11,8779.02,8451.76
2022-11-01T11:45:00+01:00,PT15M,8143.83,8099.59,7727.63,8471.56,8458.97,8097.55,8820.39,8498.01
2022-11-01T11:30:00+01:00,PT15M,8124.39,8091.08,7717.8,8464.37,8460.55,8100.36,8820.75,8499.19
2022-11-01T11:15:00+01:00,PT15M,8232.09,8136.42,7761.04,8511.79,8516.79,8154.2,8879.38,8581.45
2022-11-01T11:00:00+01:00,PT15M,8046.61,8176.91,7797.3,8556.51,8487.96,8125.1,8850.82,8554.35
2022-11-01T10:45:00+01:00,PT15M,7748.67,8199.55,7819.39,8579.71,8446.58,8083.99,8809.17,8515.29
2022-11-01T10:30:00+01:00,PT15M,7634.87,8058.96,7680.36,8437.56,8398.03,8036.01,8760.05,8450.03
2022-11-01T10:15:00+01:00,PT15M,7732.51,8009.07,7632.78,8385.36,8360.53,8000.12,8720.93,8406.42
2022-11-01T10:00:00+01:00,PT15M,7734.91,7934.47,7560.03,8308.92,8338.28,7978.8,8697.76,8383.69
2022-11-01T09:45:00+01:00,PT15M,7724.61,7912.05,7635.37,8188.73,8277.41,7920.53,8634.3,8336.4
2022-11-01T09:30:00+01:00,PT15M,7579.93,7810.14,7583.81,8036.47,8234.63,7879.56,8589.7,8290.34
2022-11-01T09:15:00+01:00,PT15M,7581.23,7728.22,7504.34,7952.11,8146.84,7795.55,8498.13,8192.8
2022-11-01T09:00:00+01:00,PT15M,7482.91,7623.25,7402.92,7843.59,8091.42,7737.89,8444.95,8118.87
2022-11-01T08:45:00+01:00,PT15M,7462.51,7820.51,7596.11,8044.91,8015,7660.18,8369.81,8040.94
2022-11-01T08:30:00+01:00,PT15M,7389.46,7719.6,7493.75,7945.45,7928.81,7573.22,8284.4,7963.56
2022-11-01T08:15:00+01:00,PT15M,7309.4,7634,7410.66,7857.35,7818.32,7467.69,8168.96,7878.54
2022-11-01T08:00:00+01:00,PT15M,7206.18,7595.66,7374.31,7817.01,7722.65,7370.91,8074.38,7800.84
2022-11-01T07:45:00+01:00,PT15M,7118.34,7187.71,6961.43,7413.99,7638.37,7285.11,7991.64,7715.61
2022-11-01T07:30:00+01:00,PT15M,7240.97,6837.57,6611.57,7063.56,7548.52,7194.04,7902.99,7609.22
2022-11-01T07:15:00+01:00,PT15M,7204.53,6739.01,6516.27,6961.74,7473.88,7122.91,7824.85,7513.93
2022-11-01T07:00:00+01:00,PT15M,6994.7,6679.3,6458.54,6900.06,7407.44,7055.1,7759.77,7444.12
2022-11-01T06:45:00+01:00,PT15M,6711.19,6662.17,6437.54,6886.79,7350.68,6996.58,7704.79,7380.6
2022-11-01T06:30:00+01:00,PT15M,6672.03,6540.04,6315.37,6764.71,7269.3,6914.63,7623.98,7305.77
2022-11-01T06:15:00+01:00,PT15M,6607.28,6498.84,6275.59,6722.1,7202.28,6850.87,7553.68,7248.51
2022-11-01T06:00:00+01:00,PT15M,6518.65,6459.34,6237.43,6681.24,7141.2,6789.38,7493.02,7187.8
2022-11-01T05:45:00+01:00,PT15M,6498.46,6758.86,6535.12,6982.6,7094.96,6742.02,7447.9,7140.13
2022-11-01T05:30:00+01:00,PT15M,6554.98,6661.38,6437.08,6885.67,7053.76,6699.46,7408.05,7092.56
2022-11-01T05:15:00+01:00,PT15M,6541.16,6656.4,6432.27,6880.53,7011.91,6659.72,7364.1,7053.89
2022-11-01T05:00:00+01:00,PT15M,6537.22,6625.04,6401.97,6848.12,6946.81,6594.04,7299.57,6999.06
2022-11-01T04:45:00+01:00,PT15M,6226.53,6397.64,6173.01,6622.27,6868.6,6515.96,7221.24,6910.74
2022-11-01T04:30:00+01:00,PT15M,6411.65,6299.1,6075.06,6523.14,6810.42,6456.89,7163.94,6846.84
2022-11-01T04:15:00+01:00,PT15M,6510.74,6272.13,6049.04,6495.21,6785.11,6432.9,7137.32,6809.85
2022-11-01T04:00:00+01:00,PT15M,6574.28,6282.05,6058.62,6505.49,6770.27,6417.48,7123.05,6802.28
2022-11-01T03:45:00+01:00,PT15M,6509.8,6646.32,6421.97,6870.67,6744.84,6392.04,7097.63,6783.62
2022-11-01T03:30:00+01:00,PT15M,6456.76,6579.27,6355.36,6803.18,6718.65,6365.88,7071.42,6758.29
2022-11-01T03:15:00+01:00,PT15M,6576.18,6558.16,6334.97,6781.36,6720.64,6367.76,7073.51,6760.86
